State,District,Latitude,Longitude,District code,Population,Male,Female,Male_Literate,Female_Literate,Male_Workers,Female_Workers,sex_ratio,literacy_rate,male_to_female_working_ratio,ownership_ratio,electric_lighting_ratio,internet_access_ratio,bathing_facility_ratio,latrine_facility_ratio,lpg_or_png_ratio,urban_to_rural_ratio
Uttar Pradesh,Allahabad,25.392038662316445,82.05172446982063,175,5954391,3131807,2822584,2199340,1466387,1426110,685797,90.0,62.0,207.94929111675904,2454.9666398251466,31.359234964799732,1.9319701738789175,29.938489632139166,22.326341334486653,16.367284173094017,26.981915371832237
Uttar Pradesh,Ambedkar Nagar,26.39119025974028,82.68282142857147,178,2397888,1212410,1185478,846676,640263,547406,239992,98.0,62.0,228.09343644788157,8157.64759516754,17.57549550821582,0.442824617448243,25.937273866464288,11.979561940733157,3.7967489719197305,12.965772720656993
Uttar Pradesh,Auraiya,26.66892394014961,79.42637057356607,162,1379545,740040,639505,546198,384638,364543,77480,86.0,67.0,470.4994837377388,3933.535386631717,20.835003850143504,0.7649376022197192,47.785372000229096,23.19409177978452,10.400796756970031,22.841976891446084
Uttar Pradesh,Azamgarh,26.008290954773837,83.01220251256285,191,4613913,2285004,2328909,1559414,1212503,941890,430142,102.0,60.0,218.9718744042665,8249.044585987262,18.876884023807513,0.6847439621682049,30.78475857937245,13.912078545855817,5.115918547173424,9.027141805383469
Uttar Pradesh,Baghpat,29.045793499999988,77.30266300000001,139,1303048,700070,602978,489858,308112,342604,74091,86.0,61.0,462.40973937455294,3135.4575946334453,37.69103231808028,0.9457484037133834,54.29146390082457,42.41502819209862,14.153635863133848,28.445266302249493
Uttar Pradesh,Bahraich,27.691776300578027,81.46779783237004,180,3487731,1843884,1643847,878285,520083,895576,256584,89.0,40.0,349.0381317619181,7645.530909568186,11.287424598362144,0.35264158934683043,29.341989998184836,12.322988653911416,5.1219184965183056,8.83897383038424
Uttar Pradesh,Ballia,25.86075638297873,84.03651978723408,193,3239774,1672902,1566872,1160960,802630,723060,296423,94.0,61.0,243.9284401008019,8153.701466781709,19.061903679964917,0.7423166571599715,34.6345059669739,19.826782187577955,9.875893933881068,11.409261727621445
Uttar Pradesh,Balrampur,27.449076537911324,82.47158326180256,182,2148665,1114721,1033944,544943,323414,534332,225921,93.0,40.0,236.5127633110689,7355.386772610423,12.874631592641272,0.3478842090624846,31.744265854413488,10.811326087054042,3.6401114306093247,8.722413246518887
Uttar Pradesh,Banda,25.351885902503284,80.52487391304344,170,1799410,965876,833534,630626,372311,485314,216375,86.0,56.0,224.29300982091277,4614.690683596634,16.498625525946704,0.37138849929873774,29.85985974754558,20.372959326788216,6.038036465638149,17.87274901072857
Uttar Pradesh,Bara Banki,26.922777025232424,81.35762350597606,176,3260699,1707073,1553626,1010518,681940,871241,321609,91.0,52.0,270.9006899682534,6344.528388278388,15.123064785958473,0.44187503846648796,42.699620090976744,14.533898068003156,8.470180778505766,12.4352038248616
Uttar Pradesh,Bareilly,28.51101940789474,79.43187072368416,150,4448359,2357665,2090694,1342697,849062,1153006,248965,89.0,49.0,463.1197156226779,1930.8666556053315,27.436341713838647,1.5249227934928313,43.125930827394306,46.55952116378439,21.187114784530742,57.439919697662965
Uttar Pradesh,Basti,26.833880454545447,82.69790590909092,185,2464464,1255272,1209192,819719,574064,558642,225046,96.0,57.0,248.23458315188893,7313.381803890745,19.8341360488051,0.6280445851107748,31.723498922067794,11.435805696986376,6.897481766891427,6.044244688302591
Uttar Pradesh,Bijnor,29.313974259681096,78.45098815489754,134,3682713,1921215,1761498,1241471,893922,921497,166539,92.0,58.0,553.3220446862297,3530.5961426066633,29.53728194002794,0.8038321539465704,51.763026362568695,41.90724945873687,14.093424162074047,32.84927801133248
Uttar Pradesh,Bulandshahr,28.34875862068968,78.01082758620684,142,3499171,1845260,1653911,1253314,778342,897815,275445,90.0,58.0,325.95073426636895,2088.9159283622953,25.44345551582418,0.8936718037171748,44.66711435476668,29.298345485679096,14.162510780306722,33.65909888237358
Uttar Pradesh,Chandauli,25.1180859611231,83.25307062634984,196,1952756,1017905,934851,699454,475152,462971,189572,92.0,60.0,244.21908298693901,3122.478227317826,25.167336687226317,0.8823551706973184,32.67645208321226,18.83899039567009,8.195138960832224,14.733704995404958
Uttar Pradesh,Chitrakoot,25.159924623803,81.07666087551297,171,991730,527721,464009,330339,200733,254977,139220,88.0,54.0,183.14681798592156,5408.939847125291,17.784614051430925,0.35832665352368986,19.405099763859702,11.968630169631057,5.0421369613726466,11.367661180194656
Uttar Pradesh,Deoria,26.42218856548857,83.8244070686071,190,3100946,1537436,1563510,1079288,795951,639073,237173,102.0,60.0,269.45436453559216,7627.790582811986,22.53261950470628,0.6713173683277603,38.67202639002803,15.030659179878207,9.065263044046471,11.363415850031283
Uttar Pradesh,Etah,27.591155309734443,78.70021858407083,201,1774480,947339,827141,647042,408160,440244,105740,87.0,59.0,416.3457537355779,4063.211234979007,17.311280155622665,0.6554758978900392,35.24619525470276,14.32196180080498,9.210742342001701,20.27010046492703
Uttar Pradesh,Etawah,26.78817670157068,79.07621806282728,161,1581810,845856,735954,623583,438420,413713,92359,87.0,67.0,447.94010329258657,2441.8521983161836,32.21008982530488,0.8441414193195604,47.279893827287076,26.609820975945958,13.533603321884453,32.17965464928494
Uttar Pradesh,Faizabad,26.60589185185181,82.00783530864202,177,2470996,1259628,1211368,838339,612562,597888,233321,96.0,59.0,256.2512589951183,3937.491465912416,21.66548520687983,0.8048624136375507,40.440520565879666,16.107593112032916,9.891701403845566,15.53515237725764
Uttar Pradesh,Farrukhabad,27.45063297872342,79.4406284574468,159,1885204,1006240,878964,654827,437850,494545,97722,87.0,58.0,506.073350934283,3144.3140601664177,21.40538044666942,0.6376825682276605,44.44312133952222,27.582687307103456,14.38892804199373,29.952281246940597
Uttar Pradesh,Fatehpur,25.8374362030905,80.85416203090509,172,2632733,1384722,1248011,911003,601163,713736,350193,90.0,57.0,203.81218356734715,5517.403281830159,11.823765984855626,0.5317811920696265,33.243472523329245,18.384233512426558,6.832563546674207,13.910527248227025
Uttar Pradesh,Firozabad,27.20963993055552,78.42660624999998,147,2498156,1332046,1166110,912314,609492,621840,139681,88.0,61.0,445.1858162527473,1312.6742054846632,36.62527457748689,1.0897177268719833,44.269735957322816,27.381726214491714,18.85039823074969,53.072935579147206
Uttar Pradesh,Gautam Buddha Nagar,28.393311038961038,77.52462467532465,141,1648115,890214,757901,666065,456882,443384,125725,85.0,68.0,352.66176178166637,250.54643251928752,50.52984679365204,10.432351844949682,54.32351844949683,48.23292857563215,38.03715401063224,198.39904000936576
Uttar Pradesh,Ghaziabad,28.74997308584685,77.67441879350343,140,4681645,2488834,2192811,1811397,1311867,1231615,288923,88.0,67.0,426.27793564375287,480.1134010311781,58.32983000244184,6.554878944184177,62.98451905350488,58.89791503562489,42.08964667124827,235.31219137495887
Uttar Pradesh,Ghazipur,25.624724775583484,83.5360854578097,195,3620268,1855075,1765193,1293553,903996,808700,395902,95.0,61.0,204.2677228202939,8691.124260355029,13.886744393676803,0.6970484743448347,28.381518827792657,15.252744078567302,4.831416417204978,8.778830374778805
Uttar Pradesh,Gonda,27.157215552099505,82.0226888024882,183,3433919,1787146,1646773,1034181,645813,855848,314704,92.0,49.0,271.95332757130507,5272.638074044103,14.329296834129067,0.593772887721443,34.244849746410935,9.18840483939359,6.266348372459291,7.837845060260282
Uttar Pradesh,Gorakhpur,26.63315886792452,83.3549560377358,188,4440895,2277777,2163118,1593890,1106438,1016876,334753,95.0,61.0,303.76904762616016,3006.768273436443,31.18602333229597,1.5347040566569379,41.02560328368001,22.45008032567646,15.742045234710785,24.826827725412688
Uttar Pradesh,Hamirpur,25.738158381502892,79.82619479768789,28,454768,217070,237698,180555,177536,118724,123207,110.0,79.0,96.36140803688103,2235.8041329739444,49.26471979862596,1.1928194257811762,41.12127864943127,44.40922081117399,16.54995552359142,7.766831875012747
Uttar Pradesh,Hamirpur,25.738158381502892,79.82619479768789,168,1104285,593537,510748,408125,245174,308527,135128,86.0,59.0,228.32203540346933,4210.917030567685,17.961596886129854,0.38409536869622746,38.62117470237426,22.085804850006905,6.4792007219451415,21.594729792526586
Uttar Pradesh,Hardoi,27.337409090909137,80.26411767676768,155,4092845,2191442,1901403,1374587,847014,1091952,226994,87.0,54.0,481.04883829528535,9156.140811769343,10.522245248034267,0.4236088388270277,37.649846806738516,19.120898733800683,6.6861890297980455,15.390541473380177
Uttar Pradesh,Jalaun,26.067954587155988,79.36686911314993,165,1689974,906092,783882,653430,421766,470969,149795,87.0,64.0,314.4090256684135,3047.9960251738985,26.279132538387216,0.5592539244893686,52.1231216307915,28.917236977859396,10.750187300874575,30.035492166793503
Uttar Pradesh,Jaunpur,25.70141280913127,82.54315351934063,194,4494204,2220465,2273739,1565394,1166283,934157,503218,102.0,61.0,185.63664256842958,7906.093579978237,18.026463488531494,0.7948980301389731,23.81068274608362,13.097837424379389,5.6133588961625955,8.701332918685912
Uttar Pradesh,Jhansi,25.45581535234902,78.89954580536917,166,1998603,1057436,941167,783705,520808,565357,249557,89.0,65.0,226.54423638687751,1282.3215267415378,36.31120608896978,1.6868252550439382,47.234276003984846,29.17373884213716,18.684803124498675,63.08980852218403
Uttar Pradesh,Jyotiba Phule Nagar,28.870498984771597,78.39009365482241,137,1840221,963449,876772,600541,382569,459037,140052,91.0,53.0,327.76183131979553,2889.8507462686566,19.790462011546968,0.6258667978217619,45.42618759609548,36.9055373149539,12.199196231949557,34.38229409803268
Uttar Pradesh,Kannauj,26.993988617886185,79.64437940379408,160,1656616,881776,774840,603596,413491,430934,93742,88.0,61.0,459.7021612510934,4034.7727956665667,16.811384203187796,0.6802088744292861,43.03660770429505,23.34909916067474,8.888099078655987,22.010774388311624
Uttar Pradesh,Kanpur Dehat,26.43047641196011,79.98710083056478,163,1796184,963255,832929,692964,477279,493991,134873,86.0,65.0,366.2638185552334,5232.848979591837,12.276931125017274,0.6618038967960992,48.671703811911485,21.987829914917977,5.880480486408591,11.354562515627876
Uttar Pradesh,Kaushambi,25.53587532051282,81.41811282051287,174,1599596,838485,761111,507279,306145,402644,236442,91.0,51.0,170.2929259607007,8539.84251968504,11.495192055068047,0.3948820345751668,24.361042509589616,12.13730229625348,5.788975881456571,8.793332113783956
Uttar Pradesh,Kushinagar,26.892530675909864,83.92261542461007,189,3564544,1818055,1746489,1183722,771098,804857,312116,96.0,55.0,257.8711120224532,10145.711123408964,16.21846416821318,0.444020435639327,33.940050872565116,12.118089565774508,3.732522904754687,5.762308641509637
Uttar Pradesh,Lalitpur,24.58877161016945,78.60082330508473,167,1221592,641011,580581,397586,243605,326783,176568,91.0,52.0,185.07487200398714,3117.6058437686343,25.5380476556495,0.3574836332794402,27.920498820535926,13.973998780778713,6.864745951390177,16.983252781836576
Uttar Pradesh,Lucknow,26.838233589251463,80.89706026871404,157,4589838,2394476,2195362,1742440,1384820,1226399,316407,92.0,68.0,387.6017281539283,641.6334066917826,54.88909044843231,6.452354243723163,61.65593409191303,50.847915789553,44.243920954751765,208.50082085107
Uttar Pradesh,Mahoba,25.34529670138888,79.67863003472216,169,875958,466358,409600,302283,185823,237153,112523,88.0,56.0,210.75957804182255,3469.29012345679,17.39546152506047,0.5331755954671972,28.590123286727735,16.891456630865033,5.215883446842475,24.470746048875935
Uttar Pradesh,Mainpuri,27.17386862302482,79.03501851015807,148,1868529,993377,875152,712110,491775,466067,94773,88.0,64.0,491.77191816234586,3988.8697495693655,19.21470220640085,0.6424191140354717,38.497001882030254,17.528899133877033,10.473717228601025,21.503212940394416
Uttar Pradesh,Mathura,27.59390432801821,77.62153416856502,145,2547184,1367125,1180059,943346,564400,635142,205797,86.0,59.0,308.6254901674951,2029.587916425451,48.05122247091185,1.490884860496506,41.071947239829825,26.3923866801073,18.429667344393376,43.63367755614889
Uttar Pradesh,Mau,26.01082203791469,83.50582654028433,192,2205968,1114709,1091259,773082,589962,475413,221334,98.0,62.0,214.79438314944838,5819.869888475837,33.20015591502631,0.5882248719902199,35.4682323133892,19.461473042646304,8.878076221186726,28.19960988850307
Uttar Pradesh,Meerut,29.02957625698323,77.80611005586593,138,3443689,1825743,1617946,1254520,886968,898810,191729,89.0,62.0,468.79188855102774,1071.6371811572888,52.94996535306902,2.950525177806557,61.92706603319388,52.45470706859595,29.368530136609678,110.68960998112811
Uttar Pradesh,Mirzapur,25.10207959183675,82.60126628571429,199,2496970,1312302,1184668,865837,562846,613061,268935,90.0,57.0,227.9588004536412,5894.466769706337,26.8814155381457,0.8187952827670014,24.123436104692374,18.847021349069717,8.009353451847215,16.760757773802972
Uttar Pradesh,Moradabad,28.851770406189537,78.73580193423597,135,4772006,2503186,2268820,1357435,906413,1193439,224372,91.0,47.0,531.9019307221935,1876.0166840458812,26.887460445302867,1.1155474293741101,50.80645776951588,47.34224880620202,17.126659007019647,51.345902212311415
Uttar Pradesh,Muzaffarnagar,29.470507977736563,77.64017847866423,133,4143512,2193434,1950078,1448528,968811,1081569,210075,89.0,58.0,514.8489825062478,2375.2254075736946,37.95978759602,1.0390266536062278,57.09418982316853,46.33530958395628,15.237923390214982,43.94890656122634
Uttar Pradesh,Pilibhit,28.52024175035868,79.90103974175037,151,2031007,1072002,959005,654290,406805,534939,83666,89.0,52.0,639.3744173260345,4762.877756602232,17.990420251847677,0.6220334207503414,36.71232579813174,35.19885563189493,10.34331043152214,24.112311433428737
Uttar Pradesh,Pratapgarh,25.864842731707316,81.93530048780492,131,867848,437744,430104,250122,151393,251691,229603,98.0,46.0,109.62008336128012,3115.111838516094,30.59269828521629,0.305875718765219,18.115019523073112,8.665339496415786,7.6827778299912,11.56696677517599
Uttar Pradesh,Pratapgarh,25.864842731707316,81.93530048780492,173,3209141,1606085,1603056,1121381,810178,704569,362032,100.0,60.0,194.61511689574402,8214.048291000312,18.669050699667636,0.6839925290852912,24.75285140796986,9.93628999476611,6.158191039684585,5.864418459115296
Uttar Pradesh,Rae Bareli,26.253902840059787,81.22260463378181,158,3405559,1752542,1653017,1165965,799878,867393,337317,94.0,58.0,257.14476293812646,4877.417510617445,31.840990316256818,0.66596610047558,38.26774303780231,14.460996533995873,8.36054664717414,10.409985461508457
Uttar Pradesh,Rampur,28.83244727272725,79.10977333333337,136,2335819,1223889,1111930,630408,413258,609693,127568,91.0,45.0,477.93568920105355,2499.137469911741,24.280359709032727,0.7124179617475814,47.14199469621772,48.263307604557106,11.533689387990934,36.095268099048575
Uttar Pradesh,Saharanpur,30.03381165217392,77.59905147826095,132,3466382,1834106,1632276,1220114,856994,911136,126208,89.0,60.0,721.9320486815416,2065.252630404878,45.48827198117939,1.0907091239915523,52.72750377289319,38.58179699922855,16.759855066922466,46.961568845214366
Uttar Pradesh,Sant Kabir Nagar,26.791596516393444,83.0387764344262,186,1715183,869656,845527,567098,387851,383482,155987,97.0,56.0,245.84228172860557,8780.325597506062,22.582642105233266,0.5767412274848006,35.021908215509825,10.985628324213192,5.01801783893841,8.363489777580838
Uttar Pradesh,Shahjahanpur,27.991389350649328,79.8302275324675,152,3006538,1606403,1400135,915142,575788,783313,108901,87.0,50.0,719.2890790718176,3364.121982554602,17.582056876075377,0.5937377386057774,37.23097451462055,30.26856365543364,14.039325010725143,25.892148402138044
Uttar Pradesh,Sitapur,27.501995963091108,80.85288881199547,154,4483992,2375264,2108728,1397702,886031,1171252,251350,89.0,51.0,465.9844837875473,6503.367116173884,10.868013914125223,0.4126096227295288,39.55077313713252,15.447512093913954,7.889215274863617,13.451097956337914
Uttar Pradesh,Sonbhadra,24.46693268858798,83.06816324951639,200,1862559,971344,891215,601988,383720,463611,266788,92.0,53.0,173.77505734890624,1510.8861686545301,22.327652258414158,1.2027900805441871,21.18746612845957,18.413503765580906,9.4529629421988,27.010989532648168
Uttar Pradesh,Sultanpur,26.2846386419753,82.05710456790123,179,3797117,1914586,1882531,1300248,939654,869838,372794,98.0,59.0,233.32939907831135,6455.677269854646,26.26951939462337,0.6694933163074903,31.35715152850405,11.454225811237956,6.188541727553539,5.941264943666886
Uttar Pradesh,Unnao,26.63163990895297,80.636773292868,156,3108367,1630087,1478280,1053063,720521,851014,273730,91.0,57.0,310.895407883681,3912.2603179128946,13.865639933310659,0.48455717941998117,50.54226911045562,19.704442424681748,9.825525959216902,20.297761090158424
Uttar Pradesh,Varanasi,25.36057088888889,82.82529666666672,197,3676841,1921857,1754984,1389116,1014787,921234,299474,91.0,65.0,307.6173557637725,1472.3834471391572,44.50695570176833,2.5446849538582157,39.963897100113364,39.11681658773296,26.75998325969719,72.02182555503663
Uttaranchal,Almora,29.683532133676103,79.50165064267351,64,622506,291081,331425,231604,204893,142460,155751,114.0,70.0,91.4665074381545,963.1308411214952,39.082585776380284,0.6509258798170293,27.43065683045337,27.373745278119642,14.29867182664741,8.106715476666563
Uttaranchal,Bageshwar,29.98703393393397,79.83954354354357,63,259898,124326,135572,97546,81937,58708,64930,109.0,69.0,90.41737255505929,1788.78194490541,47.12494119766592,0.43538749487043465,28.223118575532226,31.632152615828087,13.36389386554033,4.040361966448335
Uttaranchal,Chamoli,30.58338611464965,79.56281095541402,57,391605,193991,197614,155395,125161,93832,87108,102.0,72.0,107.71915323506451,648.3217282628102,38.38359987120318,0.48245143286465597,24.979607169689814,24.456370076204788,14.94740796393689,14.015443542959238
Uttaranchal,Champawat,29.29142393939393,80.07720212121217,65,259648,131125,128523,102015,75711,60427,39139,98.0,68.0,154.39076113339635,882.1393523061826,38.478799685845715,0.5589498271131466,24.481594434981282,24.76922920002856,19.160351281606676,15.068895096359242
Uttaranchal,Pithoragarh,30.14720631868129,80.34229230769236,62,483439,239306,244133,189623,155927,113539,102951,102.0,71.0,110.28450427873454,648.6158931276684,45.45090810362813,0.6401737614495363,27.644170084260967,29.314147173280368,21.608246047736767,14.293880350814156
Uttaranchal,Tehri Garhwal,30.463700918635173,78.48783792650917,59,618931,297986,320945,227406,180588,140821,139621,108.0,66.0,100.85946956403407,836.9974368363238,46.11424031215092,0.5372960556333486,30.88272313913057,29.294435091804466,20.032174829685804,11.969135775283076
Uttaranchal,Udham Singh Nagar,29.02779577677222,79.45629004524895,67,1648902,858783,790119,598525,439314,444578,146880,92.0,63.0,302.6811002178649,848.6498142250531,61.44856375961935,1.9010801646654238,50.03364210109994,50.12504250480515,28.113703066857344,53.91602265725336
Uttaranchal,Uttarkashi,30.968958552036234,78.56880615384617,56,330086,168597,161489,128237,86889,84265,73011,96.0,65.0,115.41411568119872,653.8370300083027,43.41344289615458,0.49666278906681843,29.81296768391786,24.013068336509665,17.63400407560495,8.079502086528516
West Bengal,Bankura,23.081280892857155,87.12640053571437,339,3596674,1838095,1758579,1299337,933655,1050822,415398,96.0,62.0,252.96751549116752,7020.1906577693035,33.75731289086141,0.4310066572523704,13.723017954407906,15.481843857171675,4.551745007060722,10.092558147282388
West Bengal,Barddhaman,23.444453888888884,87.8150581111111,335,7717563,3966889,3750674,2918040,2329168,2293083,618168,95.0,68.0,370.9481888418682,1087.846202304475,47.141075305894844,1.4512606656860791,36.12306913142568,42.633649958962586,13.136686009026436,63.18325288599337
West Bengal,Birbhum,24.06389342723,87.65153089201888,334,3502404,1790920,1711484,1201481,956966,1029770,301833,96.0,62.0,341.1721051044783,5339.310923195192,34.56388662491754,0.5395558657800414,19.35327860448691,20.27704795626387,5.904046047623831,16.192283441069304
West Bengal,Dakshin Dinajpur,25.342094363021435,88.69821679819614,331,1676276,857199,819077,596474,487211,499560,203427,96.0,65.0,245.5721216947603,5396.361834654586,36.45542767653017,0.5461731008663285,18.81932906170151,31.662856324805976,8.06592252931505,17.924844417046724
West Bengal,Darjiling,26.839619571045585,88.33145067024122,327,1846823,937259,909564,717673,597912,479586,204140,97.0,71.0,234.92995003429021,630.7022970019382,57.263868629313684,2.108644420850202,37.87197061810278,48.39303297563006,27.34262244223532,71.11321401722478
West Bengal,Haora,22.401674174428507,87.99421176968654,341,4850029,2500819,2349210,1942824,1662382,1498170,321675,94.0,74.0,465.7402657962229,614.0824792233896,58.91585477013699,2.2733102830863086,33.646781208208495,56.82499480667141,24.029993413159044,179.8390099796435
West Bengal,Hugli,22.87929264705881,88.00010264705891,338,5519145,2814653,2704492,2211777,1866611,1713608,439262,96.0,74.0,390.1106856500221,1001.4031421094469,58.85583138927268,1.9344063979005364,37.395779853881436,55.11658876196771,19.500462794154767,65.3122464304974
West Bengal,Jalpaiguri,26.62642031250004,89.04154375000003,328,3872846,1983064,1889782,1396622,1102158,1091361,421549,95.0,65.0,258.89303497339574,897.7560824021442,34.21887915949487,0.833956579149833,27.06556784552569,38.33686406561437,12.392333539690322,40.00936899563865
West Bengal,Kolkata,22.550581481481483,88.3527648148148,342,4496694,2356766,2139928,1926915,1661222,1412466,383274,91.0,80.0,368.52643278698787,140.26179057273504,70.91183741990328,10.443954847695828,66.36434662022802,69.97284623723154,47.670372278699126,inf
West Bengal,Maldah,25.08026802575105,88.17191684549356,332,3988845,2051541,1937304,1152019,934413,1086461,451386,94.0,52.0,240.69443890594746,6483.77080665813,31.044550759335802,0.5586050411054895,18.32458112442596,27.763098073401764,5.6530997001030245,15.497435922140673
West Bengal,Murshidabad,24.25950655391121,88.16816860465121,333,7103807,3627564,3476243,2177187,1878647,1985667,604240,96.0,57.0,328.6222361975374,6892.931267159942,29.2213405760908,0.4293277680733707,20.959197393039286,33.33529521346246,5.007762025740227,23.37665365813362
West Bengal,Nadia,23.56410971055088,88.58293034547152,336,5167600,2653768,2513832,1878866,1601689,1554090,288517,95.0,67.0,538.6476360145157,3635.9242121060533,40.24652674491909,0.8250896422761814,29.444350165282486,61.67233739694446,10.860572303908125,43.314058597293645
West Bengal,Puruliya,23.254192328767108,86.3968532876713,340,2930115,1496996,1433119,1002058,622847,801254,448388,96.0,55.0,178.69657528747425,3907.652186338954,25.22932244915313,0.47179838756822545,8.799684316257713,8.96137922971041,4.075588718292119,15.222000584796216
West Bengal,Uttar Dinajpur,26.044619165196977,88.23595232216337,330,3007134,1551066,1456068,853495,636172,799627,275999,94.0,50.0,289.7209772499176,5537.736577829278,25.609637006103437,0.37044651461612593,23.003148088660456,21.155669771924188,5.028975265017667,13.78240038831488
